Waypoint_Timestamp_ns,AI_Inference_Latency_ms
1761123169638871050,170.10
1761123169845616061,193.14
1761123170031333440,177.78
1761123170199382842,159.70
1761123170376455457,169.89
1761123170560993612,177.19
1761123170771178399,203.22
1761123170949675776,171.24
1761123171153719046,197.27
1761123171345428492,185.73
1761123171568032152,214.53
1761123171808349110,226.43
1761123172025703949,200.04
1761123172191384255,159.32
1761123172342714967,143.78
1761123172502258355,153.79
1761123172643911244,136.10
1761123172811290941,160.28
1761123172952496830,133.82
1761123173097006916,139.54
1761123173348406279,177.70
1761123173527081631,172.08
1761123173698544095,164.04
1761123173883475574,173.91
1761123174059018151,169.70
1761123174223440398,158.81
1761123174426143450,187.23
1761123174667336517,229.83
1761123174893859873,212.86
1761123175121054211,210.16
1761123175326952432,179.76
1761123175513057267,178.90
1761123175691607594,172.01
1761123175858184735,159.50
1761123176073621054,204.56
1761123176257163864,176.95
1761123176433369795,169.63
1761123176619941368,175.19
1761123176818368517,191.92
1761123177026982201,201.55
1761123177208915289,174.12
1761123177404466062,186.94
1761123177629477956,211.51
1761123177822007058,185.21
1761123178005875951,174.74
1761123178214208904,197.91
1761123178406178514,185.04
1761123178582402098,166.30
1761123178763178394,172.22
1761123178934156109,164.46
1761123179129801788,188.07
1761123179328395773,189.43
1761123179518657112,183.95
1761123179697411898,173.53
1761123179871544152,166.61
1761123180057989913,178.87
1761123180276028597,209.39
1761123180524002945,236.71
1761123180723297021,186.65
1761123180957146275,215.60
1761123181136239918,169.58
1761123181336262291,190.64
1761123181512218960,169.96
1761123181673227735,154.35
1761123181836037492,155.88
1761123182003405433,159.70
1761123182166860815,158.28
1761123182326646603,153.20
1761123182483938458,149.68
1761123182655438680,166.51
1761123182834657539,172.90
1761123183008290708,165.94
1761123183217216487,202.99
1761123183487064575,244.78
1761123183712936780,217.81
1761123183896876563,167.45
1761123184112691256,210.13
1761123184315626204,192.90
1761123184484991206,158.83
1761123184663384619,172.83
1761123184846309756,177.43
1761123185033825108,181.15
1761123185224869434,178.45
1761123185418272523,185.91
1761123185596455577,166.30
1761123185765455645,162.24
1761123185947030451,174.12
1761123186122628919,170.99
1761123186310225861,181.76
1761123186481680055,165.33
1761123186669955904,183.41
1761123186876166631,200.16
1761123187094060179,210.77
1761123187298851796,196.41
1761123187505172138,200.65
1761123187694184008,182.52
1761123187847635207,147.42
1761123188027374897,171.81
1761123188200090471,168.68
1761123188377598076,167.74
1761123188560805245,173.99
1761123188728925050,162.17
1761123188903050798,165.95
1761123189067246824,157.00
1761123189229097664,154.42
1761123189463109298,228.21
1761123189657498706,187.64
1761123189864493654,200.22
1761123190073692037,199.27
1761123190249809387,170.77
1761123190449471983,190.50
1761123190638320137,177.97
1761123190804507219,160.07
1761123190981037430,167.28
1761123191177893248,187.96
1761123191391450904,204.64
1761123191571050135,171.62
1761123191758153392,177.86
1761123191918993467,153.53
1761123192067388785,140.44
1761123192233031834,158.16
1761123192405097428,162.29
1761123192626134242,214.73
1761123192844522206,209.44
1761123193076210951,224.10
1761123193301390331,216.40
1761123193459674441,152.15
1761123193614140164,148.17
1761123193780670235,162.77
1761123193925147483,139.24
1761123194065482503,136.67
1761123194236291743,166.10
1761123194401500313,157.81
1761123194560727567,152.99
1761123194732061377,165.67
1761123194982154427,236.98
1761123195177555704,183.72
1761123195433402518,242.06
1761123195662692400,221.09
1761123195866441752,195.50
1761123196055450941,181.22
1761123196246780615,182.16
1761123196432854490,175.33
1761123196614457122,170.56
1761123196786709986,165.38
1761123196978798692,182.36
1761123197149546402,162.64
1761123197344750264,188.09
1761123197530045587,177.68
1761123197716313585,177.73
1761123197908696769,182.56
1761123198085274878,168.78
1761123198287282718,190.63
1761123198509481294,213.38
1761123198727962172,209.70
1761123198928470398,192.61
1761123199161778242,228.07
1761123199329789411,161.74
1761123199505621054,167.72
1761123199700763686,184.58
1761123199885788350,176.88
1761123200058732921,163.23
1761123200224136669,157.83
1761123200390579519,158.89
1761123200571976807,174.04
1761123200784709451,202.84
1761123200966939566,172.65
1761123201158070180,183.07
1761123201376489371,209.84
1761123201591609491,200.83
1761123201823971919,225.32
1761123201999013869,169.05
1761123202264847846,259.64
1761123202483699688,209.87
1761123202656763943,166.07
1761123202828804584,164.63
1761123203009263532,171.91
1761123203214611055,201.07
1761123203398900922,174.58
1761123203583402240,179.33
1761123203768879252,180.29
1761123203945029214,166.62
1761123204136378826,182.08
1761123204377643900,235.64
1761123204620464810,231.99
1761123204878665646,228.65
1761123205093056069,208.41
1761123205283911691,180.06
1761123205474200854,179.72
1761123205656190372,176.02
1761123205865681883,202.89
1761123206065546204,186.99
1761123206258010530,184.75
1761123206458192422,187.14
1761123206658053534,184.87
1761123206868123421,202.59
1761123207079612396,203.88
1761123207342799573,251.72
1761123207592925255,241.31
1761123207915111949,308.92
1761123208133533126,210.73
1761123208298239734,157.35
1761123208457166398,152.32
1761123208642904767,176.86
1761123208822163785,172.64
1761123208992128237,165.46
1761123209143007540,144.57
1761123209327409720,178.33
1761123209497247942,161.36
1761123209661117430,152.67
1761123209828463068,158.21
1761123210007257873,169.43
1761123210195557639,182.64
1761123210390114078,186.70
1761123210607693449,206.42
1761123210847394856,230.09
1761123211084742554,231.02
1761123211328569784,238.49
1761123211514605141,179.37
1761123211669334621,149.61
1761123211869573273,193.05
1761123212047649168,168.73
1761123212210538029,156.89
1761123212379014079,161.73
1761123212557313750,169.35
1761123212735819983,169.52
1761123212924322185,180.23
1761123213105662050,175.63
1761123213292547444,179.63
1761123213538964023,232.03
1761123213768028237,221.73
1761123213961496853,187.11
1761123214179528845,210.99
1761123214335427243,147.33
1761123214506366090,165.43
1761123214659894396,148.19
1761123214833826015,165.92
1761123215008810642,169.35
1761123215196433583,175.08
1761123215383755775,177.71
1761123215566032355,176.04
1761123215744754584,167.94
1761123215926100009,175.32
1761123216086541119,153.53
1761123216279053384,178.92
1761123216495041315,206.30
1761123216724470689,222.77
1761123216948220726,213.64
1761123217129024697,172.51
1761123217278790530,142.36
1761123217434773537,150.09
1761123217616977506,175.60
1761123217811382406,188.21
1761123217965807018,146.95
1761123218127482614,154.91
1761123218310879147,175.44
1761123218514653195,196.28
1761123218652971354,130.60
1761123218829910662,170.48
1761123219020573387,185.84
1761123219212485643,184.30
1761123219416607450,193.70
1761123219634888958,205.96
1761123219875218203,225.48
1761123220079171949,196.22
1761123220278686751,192.03
1761123220467282878,182.37
1761123220649670664,177.35
1761123220819491040,160.75
1761123221006181365,174.19
1761123221194561375,183.44
1761123221357983758,154.41
1761123221529005923,165.69
1761123221682554168,147.87
1761123221839430695,150.19
1761123221993884355,148.09
1761123222148130208,147.12
1761123222343695477,190.51
1761123222579694422,225.71
1761123222775755538,190.45
1761123223003969150,219.89
1761123223204630536,186.15
1761123223400730692,189.36
1761123223594156643,184.88
1761123223774859462,171.78
1761123223956957595,172.95
1761123224190754859,226.10
1761123224365086729,161.86
1761123224540958714,172.08
1761123224715598016,167.47
1761123224886394845,161.69
1761123225073006425,179.20
1761123225291141984,210.41
1761123225517459493,220.58
1761123225775217383,243.38
1761123225977041698,190.99
1761123226147764638,163.01
1761123226315918189,163.11
1761123226471275356,150.32
1761123226631009868,154.13
1761123226813140512,176.58
1761123226987758130,169.27
1761123227212371719,212.89
1761123227403758340,183.16
1761123227593269921,181.78
1761123227774096566,174.86
1761123227955008490,172.96
1761123228154472718,193.39
1761123228356370413,186.90
1761123228576485470,210.79
1761123228790571117,202.06
1761123229006544492,210.57
1761123229199317869,185.71
1761123229398974104,193.12
1761123229568901821,158.27
1761123229758145006,177.78
1761123229941859077,174.69
1761123230124791107,177.11
1761123230323615721,193.20
1761123230502611594,173.13
1761123230669186680,155.61
1761123230834036033,151.70
1761123230996111075,155.24
1761123231231187024,229.65
1761123231503271200,264.75
1761123231747544584,225.05
1761123231955105111,200.96
1761123232113507835,148.16
1761123232254568909,135.78
1761123232424816657,162.86
1761123232576543568,145.65
1761123232730270972,145.04
1761123232895345560,159.03
1761123233089157633,183.86
1761123233268407354,168.08
1761123233473293685,195.28
1761123233645296785,164.16
1761123233826905131,174.09
1761123233996288808,163.91
1761123234184210939,180.29
1761123234389941918,194.62
1761123234594630171,198.33
1761123234820749986,218.44
1761123235061240745,228.86
1761123235232806901,163.51
1761123235423302106,184.00
1761123235615820936,182.43
1761123235760607935,136.14
1761123235930683807,161.62
1761123236096498956,159.86
1761123236263278635,159.33
1761123236435515930,165.52
1761123236601957493,159.59
1761123236769006805,160.62
1761123236958153679,181.55
1761123237176539351,213.35
1761123237406854532,221.65
1761123237612069983,196.81
1761123237836391155,219.26
1761123238053816861,207.88
1761123238211716570,151.81
1761123238382342128,166.03
1761123238551254091,163.04
1761123238700087680,137.78
1761123238838422267,133.30
1761123239033160001,183.26
1761123239228756755,185.83
1761123239404816817,168.61
1761123239568067589,154.43
1761123239761384078,186.33
1761123239953458293,182.51
1761123240155603197,195.90
1761123240369395056,204.93
1761123240557315030,182.37
1761123240778989679,214.21
1761123241004668900,214.53
1761123241194890255,184.49
1761123241371169153,169.98
1761123241545302092,166.68
1761123241714336659,164.04
1761123241859329165,139.45
1761123242011896891,146.80
1761123242155337820,137.93
1761123242313055057,151.78
1761123242495086574,173.56
1761123242668509614,167.52
1761123242841179511,166.07
1761123243051842686,200.82
1761123243273066214,208.88
1761123243491329969,212.60
1761123243734914976,234.64
1761123243966494750,227.10
1761123244142768145,171.15
1761123244315831177,161.92
1761123244477135969,153.08
1761123244664454431,180.62
1761123244842239122,172.59
1761123245015852812,167.94
1761123245201154123,172.63
1761123245377087448,168.67
1761123245553458731,167.58
1761123245736155465,176.31
1761123245908919463,167.33
1761123246097698948,182.74
1761123246318310820,209.77
1761123246502106765,174.24
1761123246716531498,202.81
1761123246948823544,217.92
1761123247126204320,171.55
1761123247340691913,203.84
1761123247522231085,175.75
1761123247718685979,189.08
1761123247884180610,159.99
1761123248058019343,164.06
1761123248226576695,162.61
1761123248385859170,151.95
1761123248533406176,142.60
1761123248710165342,170.81
1761123248881926931,165.53
1761123249106474826,215.80
1761123249350020077,235.24
1761123249565776208,204.85
1761123249736263370,163.13
1761123249914044051,167.71
1761123250092021491,171.44
1761123250271824797,172.27
1761123250446715081,165.67
1761123250623376111,167.12
1761123250813741339,180.55
1761123251008484275,190.07
1761123251209920861,194.48
1761123251378543872,158.73
1761123251566264222,180.05
1761123251759661598,187.00
1761123252003965690,235.77
1761123252220245301,210.64
1761123252457863233,230.63
1761123252648268886,185.15
1761123252824797642,167.83
1761123252991676705,159.19
1761123253142200989,143.72
1761123253310074935,162.97
1761123253477863472,161.81
1761123253657883925,172.42
1761123253863403909,197.68
1761123254045364534,171.63
1761123254224707593,164.63
1761123254390613982,158.35
1761123254570299619,172.81
1761123254744715818,161.92
1761123254966819492,212.99
1761123255206563079,230.11
1761123255450956018,234.64
1761123255654891524,192.00
1761123255837589268,176.12
1761123256019197951,175.57
1761123256192290367,167.70
1761123256387556334,187.25
1761123256569346279,173.81
1761123256737509884,162.69
1761123256926183785,180.93
1761123257092670763,156.46
1761123257257354318,158.40
1761123257429912623,165.20
1761123257595613882,158.50
1761123257788671644,185.99
1761123258082775983,285.06
1761123258372538703,273.35
1761123258634107651,248.12
1761123258785794262,140.67
1761123258942773664,149.61
1761123259117889599,164.50
1761123259275607669,150.41
1761123259447642367,166.52
1761123259605744146,151.23
1761123259777486155,166.38
1761123259973566947,190.73
1761123260167208349,186.17
1761123260360774881,187.37
1761123260547155646,177.01
1761123260754206248,198.62
1761123260977056925,215.88
1761123261225399097,232.14
1761123261453182988,216.24
1761123261634499462,170.16
1761123261826274546,185.52
1761123262019949631,182.01
1761123262206269192,179.10
1761123262379076923,163.11
1761123262563908156,171.38
1761123262728857153,159.78
1761123262909160369,171.67
1761123263091148012,175.83
1761123263285836713,188.29
1761123263448969178,155.48
1761123263638575714,183.74
1761123263854598910,208.25
1761123264100005011,230.97
1761123264342845683,229.17
1761123264542627327,188.02
1761123264702306527,151.20
1761123264873956694,165.97
1761123265030739757,147.77
1761123265203256648,160.67
1761123265378121808,169.27
1761123265538400102,153.28
1761123265714859889,169.94
1761123265970690429,251.53
1761123266193866631,213.63
1761123266414941869,213.30
1761123266615089713,193.07
1761123266836395202,208.56
1761123267075232511,233.39
1761123267318916562,239.99
1761123267490588453,165.32
1761123267643687228,141.85
1761123267813304110,163.91
1761123267996212168,178.48
1761123268186904103,182.62
1761123268384610399,192.50
1761123268576602674,186.28
1761123268758023272,170.11
1761123268954135218,180.46
1761123269118326156,157.59
1761123269303369890,178.78
1761123269483184538,172.88
1761123269708052826,218.40
1761123269941821123,219.70
1761123270142201101,193.51
1761123270348108034,199.04
1761123270673758424,315.37
1761123270877348612,194.77
1761123271062246131,178.23
1761123271240789168,170.15
1761123271440120369,189.25
1761123271630736056,182.09
1761123271821138107,181.63
1761123272001628242,174.33
1761123272201307939,192.69
1761123272374477031,165.41
1761123272526702488,145.90
1761123272738086565,205.79
1761123272972495424,223.74
1761123273199848166,220.10
1761123273492022058,265.87
1761123273678089611,176.39
1761123273832094523,146.80
1761123274001993117,164.94
1761123274170991658,162.25
1761123274364585472,186.86
1761123274517365786,145.27
1761123274666644779,143.43
1761123274824393054,144.59
1761123274999636710,160.97
1761123275171912359,162.03
1761123275369674098,186.78
1761123275550235352,173.93
1761123275848862314,290.86
1761123276085320145,221.06
1761123276299389030,207.64
1761123276500631236,192.81
1761123276702077064,182.58
1761123276905661388,197.41
1761123277087432115,171.00
1761123277260819266,163.57
1761123277448622304,177.00
1761123277630147691,174.05
1761123277805443921,168.97
1761123277991892052,176.93
1761123278190863116,188.14
1761123278384044506,183.00
1761123278611254088,222.14
1761123278827177481,208.17
1761123279063790431,225.98
1761123279318892194,246.19
1761123279565854653,230.63
1761123279724579731,150.78
1761123279911316215,179.30
1761123280074029114,151.33
1761123280251317720,170.35
1761123280428162776,172.05
1761123280597412363,161.89
1761123280778682886,175.16
1761123280968167478,181.74
1761123281166357652,187.29
1761123281338547893,165.92
1761123281506120742,159.86
1761123281721697368,207.24
1761123281945674912,207.71
1761123282183198377,221.61
1761123282380305864,191.51
1761123282578220628,190.54
1761123282751843178,169.65
1761123282911539871,155.87
1761123283074426168,157.08
1761123283234707214,151.36
1761123283447817903,201.46
1761123283669577133,205.62
1761123283847759427,169.06
1761123284039048075,183.37
1761123284342881996,297.05
1761123284605412935,256.06
1761123284873266931,255.89
1761123285192521228,307.88
1761123285514750485,316.09
1761123285696414070,175.10
1761123285886960635,182.56
1761123286063072937,170.78
1761123286255765528,178.12
1761123286443453632,180.90
1761123286629575605,180.32
1761123286795636602,158.48
1761123286963935275,160.98
1761123287135198853,164.18
1761123287321312657,175.46
1761123287518356577,187.88
1761123287719801734,192.37
1761123287956182099,221.61
1761123288167346317,198.45
1761123288373150084,200.42
1761123288579795539,200.11
1761123288718427953,133.33
1761123288859754768,133.16
1761123289002074883,137.23
1761123289146244109,138.53
1761123289300510176,148.22
1761123289446574077,137.50
1761123289792448729,203.94
1761123289968024771,168.16
1761123290135287243,157.88
1761123290309975544,167.76
1761123290482998361,161.72
1761123290678328495,184.88
1761123290873511178,187.85
1761123291079846531,201.47
1761123291280353157,194.25
1761123291508574405,208.26
1761123291704808835,188.41
1761123291878265577,163.63
1761123292039484546,155.01
1761123292225517676,180.16
1761123292425135167,194.09
1761123292608342553,176.26
1761123292780219131,163.51
1761123292955427333,167.48
1761123293131319817,170.25
1761123293299891814,163.28
1761123293447391640,141.35
1761123293666377677,210.35
1761123293899671310,225.56
1761123294141759272,237.63
1761123294332669454,182.76
1761123294512813818,173.22
1761123294656850494,137.48
1761123294819982369,157.03
1761123294974397304,148.14
1761123295150382257,167.67
1761123295325186166,167.93
1761123295489349755,155.19
1761123295693715504,197.24
1761123295865764707,164.95
1761123296025296971,155.33
1761123296203917214,171.85
1761123296381050418,166.91
1761123296561440156,169.61
1761123296746073718,177.27
1761123296949843120,193.37
1761123297152104081,192.91
1761123297369826574,206.50
1761123297557630010,176.93
1761123297747821641,183.19
1761123297932165109,176.12
1761123298078771191,142.87
1761123298256061515,170.32
1761123298450713073,185.31
1761123298676330337,219.51
1761123298957105383,260.46
1761123299161510302,188.25
1761123299359118179,188.22
1761123299543072135,177.17
1761123299770091280,217.98
1761123299997294713,216.02
1761123300193992979,175.60
1761123300390411779,185.29
1761123300566352712,165.35
1761123300748848055,171.33
1761123300927536088,169.03
1761123301114262651,180.09
1761123301293754317,167.41
1761123301453330439,151.52
1761123301623619807,163.00
1761123301774782709,145.71
1761123301936375761,152.91
1761123302087334210,147.38
1761123302256769037,162.95
1761123302410341484,147.44
1761123302654367500,225.85
1761123302881626962,217.40
1761123303070999013,175.68
1761123303314508761,223.65
1761123303502946971,175.92
1761123303673746648,165.32
1761123303861409615,178.93
1761123304040051127,173.11
1761123304206181149,160.00
1761123304405396537,187.98
1761123304595056411,181.10
1761123304773635903,168.02
1761123304955189612,175.77
1761123305143392803,180.23
1761123305317108150,166.66
1761123305489565374,165.48
1761123305658609736,162.51
1761123305896868172,230.14
1761123306127899248,221.65
1761123306319380273,175.32
1761123306492626046,166.47
1761123306668754673,169.01
1761123306820247508,146.02
1761123307001127155,174.30
1761123307181832182,171.74
1761123307367678310,180.37
1761123307582279479,204.31
1761123307765716924,178.01
1761123307944581343,170.30
1761123308120736475,169.91
1761123308339533940,211.30
1761123308562105681,215.37
1761123308772991229,202.50
1761123308985998155,203.18
1761123309194572397,196.41
1761123309397062391,193.35
1761123309577641263,172.60
1761123309755133436,166.81
1761123309934089953,172.41
1761123310114470248,173.64
1761123310303069051,181.42
1761123310495058650,184.53
1761123310679588959,175.13
1761123310847937216,162.19
1761123311031423085,175.10
1761123311210346945,171.46
1761123311439314979,211.41
1761123311682102413,227.41
1761123311912477099,220.92
1761123312133225504,212.07
1761123312330655054,186.73
1761123312529156897,186.76
1761123312727173714,190.81
1761123312901878534,159.81
1761123313062291987,152.83
1761123313245513049,176.43
1761123313424144819,170.17
1761123313621987999,187.30
1761123313802170822,173.71
1761123313955929555,146.65
1761123314105079499,143.95
1761123314277683234,166.23
1761123314478131098,189.98
1761123314701700821,210.37
1761123314943619978,228.86
1761123315177987430,225.71
1761123315327346840,142.18
1761123315513877222,180.51
1761123315728679248,208.93
1761123315902872066,166.69
1761123316082356894,169.28
1761123316268002644,178.05
1761123316462128280,184.62
1761123316660701960,191.51
1761123316863927833,186.99
1761123317037630767,167.57
1761123317231310811,185.78
1761123317433828820,192.47
1761123317661357105,221.42
1761123317872090533,184.00
1761123318084166877,200.42
1761123318260566165,170.01
1761123318402349045,136.42
1761123318569571711,160.78
1761123318761012496,185.29
1761123318929817484,161.42
1761123319117214632,179.58
1761123319288629781,164.30
1761123319482042968,186.90
1761123319668982606,180.23
1761123319860141811,181.30
1761123320041153759,170.38
1761123320208099659,161.25
1761123320442187310,225.45
1761123320670594723,217.30
1761123320882116943,198.96
1761123321065027342,177.44
1761123321251265141,179.53
1761123321437921883,178.34
1761123321618837539,175.35
1761123321786010356,160.39
1761123321950656048,159.82
1761123322170790305,214.12
1761123322351196311,172.84
1761123322518891621,160.51
1761123322685077880,161.57
1761123322866881116,173.52
1761123323047063168,171.62
1761123323251199022,198.88
1761123323459789194,201.00
1761123323705368188,238.14
1761123323954620705,232.98
1761123324143199952,176.83
1761123324319362913,169.94
1761123324488042686,160.57
1761123324655752835,161.72
1761123324824764097,160.98
1761123325005950045,173.00
1761123325187697186,174.00
1761123325373830612,177.02
1761123325536277911,153.73
1761123325700351362,157.69
1761123325898835219,192.11
1761123326148255575,243.08
1761123326406216494,251.23
1761123326640859178,224.93
1761123326862833497,204.81
1761123327074899300,198.06
1761123327262763467,181.40
1761123327431305327,162.91
1761123327631458243,193.87
1761123327830613424,189.65
1761123328018943370,181.47
1761123328205962519,176.57
1761123328369538786,159.51
1761123328530351956,155.21
1761123328718942766,179.91
1761123328894648126,170.24
1761123329051620923,147.44
1761123329243957698,185.42
1761123329437613295,185.88
1761123329644556516,201.07
1761123329861939841,206.97
1761123330085114823,215.85
1761123330263308776,170.90
1761123330448666840,176.57
1761123330615365731,161.55
1761123330826370789,206.06
1761123330996534746,163.63
1761123331169613214,162.98
1761123331340582333,158.71
1761123331556168439,207.72
1761123331753515042,187.77
1761123331941671252,177.61
1761123332140402777,185.41
1761123332346816839,199.23
1761123332542784745,191.73
1761123332738261407,190.46
1761123332954540858,208.47
1761123333170273254,206.39
1761123333317843719,140.90
1761123333477069735,151.98
1761123333646928620,160.50
1761123333823794571,170.30
1761123333999301006,166.86
1761123334164554302,157.83
1761123334337955654,166.85
1761123334527614191,181.51
1761123334705666517,159.26
1761123334870378225,158.40
1761123335059023867,181.37
1761123335243443368,177.41
1761123335490471694,243.06
1761123335739349535,239.08
1761123335959753750,213.01
1761123336171324291,192.93
1761123336337638011,162.03
1761123336531105387,185.49
1761123336703310984,167.99
1761123336887211772,176.03
1761123337045207758,151.58
1761123337186045829,134.26
1761123337326415065,134.72
1761123337469756628,137.19
1761123337629663490,152.94
1761123337797057798,160.31
1761123337974506047,170.89
1761123338161664219,181.33
1761123338344109186,177.39
1761123338693966069,340.09
1761123338999426882,272.91
1761123339222472183,210.60
1761123339376332189,147.13
1761123339567041022,184.31
1761123339754756439,179.40
1761123339926238068,163.47
1761123340112053745,177.78
1761123340286868899,169.49
1761123340467450940,173.58
1761123340641239122,165.92
1761123340801569006,150.71
1761123340980132687,171.37
1761123341157276653,169.85
1761123341349438658,186.94
1761123341566536400,208.18
1761123341811793555,241.42
1761123342020462161,200.83
1761123342216248257,184.03
1761123342389995016,164.92
1761123342550177973,153.77
1761123342727633786,171.00
1761123342900155060,165.27
1761123343066519894,158.14
1761123343245780286,172.12
1761123343425579074,168.49
1761123343641995538,210.92
1761123343841147912,193.10
1761123344026421046,178.67
1761123344265731889,232.47
1761123344484709598,205.53
1761123344690810017,199.73
1761123344920817498,223.12
1761123345132234846,205.11
1761123345304726265,163.59
1761123345480760068,168.47
1761123345640621418,152.13
1761123345832065979,184.74
1761123346017746110,173.30
1761123346209845640,181.17
1761123346386816001,170.98
1761123346559815738,165.48
1761123346717976598,153.44
1761123346909972674,182.37
1761123347106696461,181.72
1761123347294174653,180.45
1761123347555460767,256.39
1761123347788953898,222.73
1761123348011376221,215.27
1761123348191764410,174.37
1761123348349313883,151.27
1761123348518638030,164.98
1761123348717356599,185.78
1761123348889296963,164.62
1761123349066077854,169.66
1761123349252774651,175.59
1761123349421329509,162.69
1761123349607403661,177.32
1761123349799978198,176.59
1761123350005219365,196.73
1761123350207984811,195.87
1761123350431965854,216.34
1761123350629215619,187.09
1761123350829323684,193.06
1761123351015001775,178.31
1761123351191248320,167.59
1761123351377841192,178.29
1761123351571472146,187.87
1761123351775545875,193.25
1761123351976895970,191.99
1761123352166494729,183.21
1761123352343517489,169.09
1761123352514232442,165.01
1761123352688910445,166.12
1761123352850663182,149.65
1761123353032108356,175.41
1761123353247903907,209.43
1761123353484055748,220.75
1761123353746259655,257.61
1761123353925001082,168.07
1761123354108436620,178.06
1761123354284217619,163.94
1761123354472748032,181.03
1761123354648944108,170.17
1761123354828768480,170.94
1761123354969731449,134.90
1761123355122260604,145.03
1761123355304636025,176.78
1761123355469729967,152.73
1761123355614722020,138.64
1761123355805092359,183.09
1761123355958704308,148.17
1761123356163677377,194.86
1761123356404219496,234.35
1761123356645125390,228.92
1761123356864668773,207.01
1761123357041109009,166.39
1761123357213272890,165.15
1761123357379013829,159.00
1761123357552462196,165.63
1761123357724777455,165.46
1761123357895452074,156.07
1761123358075997912,170.36
1761123358239978926,154.27
1761123358409833646,162.39
1761123358585368485,165.68
1761123358757339218,166.00
1761123359034707156,269.55
1761123359275911081,236.55
1761123359586014255,302.61
1761123359797898020,192.75
1761123359980104575,175.70
1761123360182778248,194.95
1761123360438769122,225.45
1761123360606818595,159.39
1761123360777758805,166.03
1761123360947306369,161.38
1761123361129720885,176.03
1761123361322999959,187.30
1761123361504022110,167.10
1761123361697329829,184.42
1761123361870373681,163.86
1761123362069393571,184.90
1761123362252044543,177.67
1761123362423667173,165.90
1761123362598870110,170.01
1761123362761255518,156.33
1761123362911874837,140.66
1761123363094152595,174.92
1761123363278160857,177.22
1761123363507617688,219.40
1761123363727032668,211.86
1761123363892135574,157.42
1761123364084175756,185.14
1761123364278276015,187.35
1761123364452684538,166.48
1761123364632904781,174.02
1761123364808020072,165.13
1761123365005644020,181.64
1761123365237016753,218.61
1761123365463884728,218.99
1761123365685298195,210.46
1761123365855630914,164.00
1761123366026303917,165.16
1761123366210054214,173.98
1761123366420910587,200.06
1761123366603663468,176.24
1761123366768924198,159.22
1761123366940483544,165.88
1761123367097355536,148.39
1761123367275018116,168.75
1761123367464190229,177.81
1761123367647185154,176.48
1761123367854792520,201.50
1761123368133711460,261.50
1761123368376727873,224.73
1761123368605245061,216.88
1761123368788695516,175.81
1761123368946733805,152.08
1761123369134128214,182.96
1761123369309202306,159.89
1761123369488909385,170.46
1761123369669006943,171.96
1761123369829178393,153.59
1761123370001780776,165.58
1761123370176911640,167.78
1761123370341362174,158.41
1761123370603379586,253.52
1761123370771816619,163.18
1761123370991526865,213.95
1761123371200542502,200.01
1761123371451157285,240.46
1761123371640733198,185.63
1761123371850041666,203.69
1761123372049728428,190.94
1761123372236580366,180.42
1761123372417067420,174.36
1761123372605052468,176.73
1761123372782333743,169.97
1761123372965264207,173.96
1761123373133539093,162.90
1761123373316836947,175.76
1761123373504619228,180.52
1761123373708147269,197.68
1761123373924976169,201.65
1761123374135337329,204.17
1761123374353384624,209.11
1761123374516123688,156.98
1761123374671772848,148.66
1761123374852080950,171.42
1761123374996219544,138.91
1761123375145940176,144.29
1761123375309966981,156.75
1761123375481319466,164.28
1761123375670268607,180.93
1761123375878824975,200.57
1761123376072349571,185.86
1761123376267895362,187.01
1761123376443945976,167.75
1761123376646067347,192.48
1761123376895534331,237.61
1761123377171969664,265.27
1761123377398424375,211.98
1761123377574193452,170.32
1761123377748852145,166.04
1761123377929155077,172.62
1761123378106256769,170.33
1761123378289408838,176.34
1761123378470935934,171.66
1761123378651700398,175.23
1761123378828706274,167.68
1761123379020125839,183.72
1761123379207589219,183.13
1761123379416508849,202.35
1761123379649525327,219.62
1761123379867452658,210.83
1761123380123114905,244.75
1761123380311201663,180.69
1761123380495534310,177.41
1761123380679212864,174.80
1761123380840703902,153.97
1761123380986678991,140.12
1761123381168847810,169.50
1761123381351771137,170.65
1761123381503761069,141.99
1761123381667440757,158.47
1761123381848911791,168.83
1761123382013686310,158.84
1761123382184199531,163.09
1761123382402635295,213.12
1761123382636116065,225.13
1761123382842428452,199.68
1761123383043888272,195.17
1761123383248358920,195.96
1761123383393894599,139.86
1761123383562849718,162.60
1761123383748461861,179.77
1761123383948401678,194.19
1761123384131645298,175.50
1761123384436554385,298.71
1761123384625354748,181.17
1761123384817258209,185.98
1761123385022789740,188.45
1761123385242726561,211.99
1761123385462279240,212.95
1761123385696013126,221.78
1761123385966783722,264.08
1761123386264564566,292.01
1761123386474513955,200.06
1761123386676226494,193.56
1761123386817419455,137.34
1761123386956902113,132.66
1761123387128378261,165.51
1761123387321615278,186.63
1761123387502125051,174.04
1761123387666769958,156.19
1761123387873666383,196.32
1761123388058987621,173.36
1761123388268174149,202.69
1761123388490676107,214.55
1761123388695947264,193.59
1761123388877919430,177.89
1761123389096880547,212.19
1761123389285396511,182.57
1761123389461833344,167.90
1761123389613059824,144.91
1761123389778245473,159.64
1761123389958812042,172.32
1761123390133187774,168.52
1761123390315582447,173.67
1761123390502423375,179.80
1761123390677771019,164.97
1761123390859633635,166.85
1761123391018495586,153.92
1761123391215775265,189.85
1761123391432270089,212.74
1761123391700014621,251.94
1761123391966210705,259.74
1761123392166301871,189.98
